,timestamp,observed,predicted,threshold,norm_threshold,alertable,baseline,model_relative_error
198,1771234200,4274157291,3881406045,3611263165,3813870325,False,1483331979,0.09188975025018563
199,1771236000,4367565312,3973299523,3698763423,3904665498,False,1483331979,0.09027129781362271
200,1771237800,4383066666,4019853107,3786435377,3961498674,False,1483331979,0.08286745027573807
201,1771239600,4363665937,4134677420,3935241390,4084818413,False,1483331979,0.05247617950273905
202,1771241400,4298368749,4088782045,3897497595,4040960932,False,1483331979,0.048759591426110103
203,1771243200,4244471875,4013645316,3788850356,3957446576,False,1483331979,0.05438286924683651
204,1771245000,4172883854,3988602991,3759825521,3931408623,False,1483331979,0.044161512624741266
205,1771246800,4064171875,3891347420,3577244420,3812821670,False,1483331979,0.0425239040856263
206,1771248600,3977318750,3835409008,3410017038,3729061016,False,1483331979,0.035679750837168886
207,1771250400,3876196562,3746912680,3408765260,3662375825,False,1483331979,0.033353283284811915
208,1771252200,3818366145,3700982602,3389056172,3623000995,False,1483331979,0.030741824786423146
209,1771254000,3843763541,3645064608,3360898008,3574022958,False,1483331979,0.0516938492393073
210,1771255800,3847502916,3657003280,3386860400,3589467560,False,1483331979,0.04951253843312227
211,1771257600,3875092291,3711411953,3436875853,3642777928,False,1483331979,0.042239081216246574
212,1771259400,3906932291,3760226458,3526808728,3701872026,False,1483331979,0.03755013449758298
213,1771261200,3931897916,3823291172,3623855142,3773432164,False,1483331979,0.02762196433382682
214,1771263000,4044313541,3915654114,3724369664,3867833002,False,1483331979,0.031812426434224376
215,1771264800,4266219166,3975436849,3750641889,3919238109,False,1483331979,0.06815925429181291
216,1771266600,4455394375,4132409415,3903631945,4075215047,False,1483331979,0.07249301247322242
217,1771268400,4741319062,4352049981,4037946981,4273524231,False,1483331979,0.08210143124934459
218,1771270200,4947401250,4566329374,4140937404,4459981381,False,1483331979,0.0770246553177792
219,1771272000,4992370833,4745469913,4407322493,4660933058,False,1483331979,0.04945564507507409
220,1771273800,4996522708,4784465557,4472539127,4706483949,False,1483331979,0.04244094611247787
221,1771275600,4873983854,4855257450,4571090850,4784215800,False,1483331979,0.0038421144921585125
222,1771277400,4603352500,4765957261,4495814381,4698421541,False,1483331979,0.03532311744538356
223,1771279200,4235866666,4507575821,4233039721,4438941796,False,1483331979,0.06414487905885374
224,1771281000,3907465625,4089716673,3856298943,4031362241,False,1483331979,0.0466417533743499
225,1771282800,3479531562,3613424920,3413988890,3563565913,False,1483331979,0.038480282651334664
226,1771284600,3024715416,3218073793,3026789343,3170252681,True,1483331979,0.06392613863016064
227,1771286400,2608903645,2801667457,2576872497,2745468717,False,1483331979,0.07388690355407894
228,1771288200,2322031458,2325306923,2096529453,2268112556,False,1483331979,0.0014106031977797607
229,1771290000,2069660833,2153778856,1839675856,2075253106,False,1483331979,0.04064338545657737
230,1771291800,1886534687,1947674413,1522282443,1841326421,False,1483331979,0.0324084822936521
231,1771293600,1754464270,1763221532,1425074112,1678684677,False,1483331979,0.004991416553612688
232,1771295400,1662479270,1639352089,1327425659,1561370481,False,1483331979,0.013911259777693348
233,1771297200,1617673437,1570525667,1286359067,1499484017,False,1483331979,0.029145418921779576
234,1771299000,1642484479,1561839036,1291696156,1494303316,False,1483331979,0.04909966823497758
235,1771300800,1660525729,1584320530,1309784430,1515686505,False,1483331979,0.04589221212843971
